merchant,industry,business_size,country,dominant_product,checkout_usd,paylink_usd,total_usd,avg_monthly_vol,tenure_months,flag_industry,flag_country,flag_product,tier
b8ed91f2,Personal services,small,IT,paylink,0.0,598451.98,598451.98,54404.725454545456,3,1,0,1,Tier 1: Direct Sales Outreach
e08b6fa7,Business services,small,US,unattributed,0.0,0.0,813700.0,54246.666666666664,39,1,1,0,Tier 1: Direct Sales Outreach
bc9a0acc,Art & photography,small,US,unattributed,0.0,0.0,807018.8200000002,53801.25466666668,94,0,1,0,Tier 1: Direct Sales Outreach
3ea13b05,Business services,small,US,unattributed,0.0,0.0,750836.2800000001,53631.16285714287,53,1,1,0,Tier 1: Direct Sales Outreach
7045563b,Others,medium,US,unattributed,0.0,0.0,534690.7,53469.06999999999,2,0,1,0,Tier 1: Direct Sales Outreach
97bb3194,Others,small,US,unattributed,0.0,0.0,794196.0,52946.4,31,0,1,0,Tier 1: Direct Sales Outreach
4d7998ae,Education,small,US,checkout,735995.5,0.0,735995.5,52571.107142857145,17,0,1,0,Tier 1: Direct Sales Outreach
39b25ea7,Others,small,US,checkout,523606.58999999997,0.0,523606.58999999997,52360.659,3,0,1,0,Tier 1: Direct Sales Outreach
b5bf6909,Merchandise,small,US,unattributed,0.0,0.0,261045.23,52209.046,20,0,1,0,Tier 1: Direct Sales Outreach
fd768e71,Business services,large,IN,checkout,254832.77000000002,5479.68,260326.0,52065.2,6,1,0,0,Tier 1: Direct Sales Outreach
f49f4dc2,Software,small,US,unattributed,0.0,0.0,773163.2100000001,51544.21400000001,40,0,1,0,Tier 1: Direct Sales Outreach
94684dd6,Merchandise,small,US,unattributed,0.0,396.9,768763.9299999999,51250.92866666666,24,0,1,0,Tier 1: Direct Sales Outreach
4b6357b5,Software,small,US,unattributed,0.0,0.0,709630.9899999999,50687.92785714285,34,0,1,0,Tier 1: Direct Sales Outreach
afeb3619,Clothing & accessory,small,US,unattributed,246231.47,0.0,657569.4099999999,50582.262307692305,5,0,1,0,Tier 1: Direct Sales Outreach
f8926f16,Personal services,small,NZ,unattributed,0.0,0.0,757563.0,50504.2,56,1,0,0,Tier 1: Direct Sales Outreach
370ba8bc,Merchandise,small,US,unattributed,0.0,0.0,705957.3899999999,50425.52785714285,29,0,1,0,Tier 1: Direct Sales Outreach
5812feed,Merchandise,small,JP,unattributed,0.0,0.0,754691.07,50312.738,32,0,1,0,Tier 1: Direct Sales Outreach
5047b4cd,Clothing & accessory,small,US,unattributed,0.0,0.0,701648.75,50117.767857142855,32,0,1,0,Tier 1: Direct Sales Outreach
c1a5e610,Food & drink,small,US,unattributed,0.0,0.0,699358.24,49954.159999999996,15,0,1,0,Tier 1: Direct Sales Outreach
e79bfb9d,Charity,small,US,unattributed,0.0,0.0,698583.1,49898.79285714286,20,0,1,0,Tier 1: Direct Sales Outreach
37fd4dd9,Software,small,US,unattributed,0.0,0.0,745110.42,49674.028000000006,40,0,1,0,Tier 1: Direct Sales Outreach
98d1e867,Digital goods,small,US,unattributed,0.0,0.0,693378.27,49527.01928571429,23,0,1,0,Tier 1: Direct Sales Outreach
aeadaaca,Software,medium,US,unattributed,0.0,0.0,345361.9,49337.41428571429,65,0,1,0,Tier 1: Direct Sales Outreach
e780dc3a,Business services,small,US,unattributed,0.0,0.0,688737.9099999999,49195.564999999995,26,1,1,0,Tier 1: Direct Sales Outreach
72db7ee6,Business services,medium,US,unattributed,0.0,0.0,687558.06,49111.29,57,1,1,0,Tier 1: Direct Sales Outreach
dbd5556a,Business services,small,NO,checkout,736149.7999999998,0.0,736149.7999999998,49076.65333333332,42,1,0,0,Tier 1: Direct Sales Outreach
51e2954c,Personal services,small,US,unattributed,0.0,0.0,733308.0,48887.2,20,1,1,0,Tier 1: Direct Sales Outreach
a0a57ca4,Digital goods,small,US,paylink,156567.35,377596.8,680860.7,48632.90714285714,19,0,1,1,Tier 1: Direct Sales Outreach
9aa94e0d,Digital goods,small,US,unattributed,0.0,0.0,727885.5,48525.7,8,0,1,0,Tier 1: Direct Sales Outreach
6c3dab01,Travel & lodging,small,US,checkout,337614.22,0.0,580480.4299999999,48373.369166666664,8,0,1,0,Tier 1: Direct Sales Outreach
d254d9e0,"Religion, politics & other memberships",small,US,unattributed,0.0,0.0,192023.94,48005.985,6,0,1,0,Tier 1: Direct Sales Outreach
ff918432,Ticketing & events,small,US,unattributed,0.0,0.0,622545.4,47888.10769230769,115,0,1,0,Tier 1: Direct Sales Outreach
055a215f,Digital goods,medium,US,unattributed,0.0,0.0,430853.35,47872.59444444444,5,0,1,0,Tier 1: Direct Sales Outreach
b824f98f,Automotive parts and repair/service shops,small,US,unattributed,0.0,0.0,669485.7999999999,47820.41428571428,15,0,1,0,Tier 1: Direct Sales Outreach
d90f6473,Software,medium,US,unattributed,0.0,0.0,519696.22000000003,47245.11090909091,3,0,1,0,Tier 1: Direct Sales Outreach
3cab3545,Healthcare,medium,US,unattributed,0.0,0.0,706812.29,47120.81933333333,20,0,1,0,Tier 1: Direct Sales Outreach
fce5f7cd,Food & drink,small,US,unattributed,0.0,0.0,706259.39,47083.95933333333,8,0,1,0,Tier 1: Direct Sales Outreach
ba0240d9,Software,small,US,unattributed,0.0,0.0,655692.6999999998,46835.19285714284,54,0,1,0,Tier 1: Direct Sales Outreach
791f5a1f,Others,small,US,unattributed,0.0,0.0,467383.0,46738.3,16,0,1,0,Tier 1: Direct Sales Outreach
228b0a36,Education,small,US,unattributed,0.0,0.0,186554.13,46638.5325,2,0,1,0,Tier 1: Direct Sales Outreach
c480f588,Merchandise,small,US,unattributed,0.0,0.0,650111.1799999999,46436.51285714285,33,0,1,0,Tier 1: Direct Sales Outreach
1e719b8a,Business services,small,IT,checkout,691624.49,0.0,691624.49,46108.299333333336,81,1,0,0,Tier 1: Direct Sales Outreach
3634eaf2,Business services,small,US,unattributed,0.0,0.0,643665.85,45976.13214285714,75,1,1,0,Tier 1: Direct Sales Outreach
346664f4,Others,small,US,unattributed,0.0,0.0,643354.7100000001,45953.90785714286,57,0,1,0,Tier 1: Direct Sales Outreach
84af0a77,Business services,small,GB,unattributed,0.0,0.0,550471.28,45872.60666666667,34,1,0,0,Tier 1: Direct Sales Outreach
8298325d,Others,medium,US,checkout,531664.9400000001,107873.22,639538.1600000001,45681.297142857155,7,0,1,0,Tier 1: Direct Sales Outreach
ffe98e3f,Ticketing & events,small,US,unattributed,0.0,0.0,635333.32,45380.951428571425,8,0,1,0,Tier 1: Direct Sales Outreach
403ddf1f,Food & drink,small,US,unattributed,0.0,0.0,361474.42000000004,45184.302500000005,18,0,1,0,Tier 1: Direct Sales Outreach
658881c8,Travel & lodging,small,US,unattributed,0.0,0.0,626407.03,44743.35928571429,17,0,1,0,Tier 1: Direct Sales Outreach
1a020b7d,"Religion, politics & other memberships",small,US,unattributed,0.0,0.0,669472.1,44631.473333333335,39,0,1,0,Tier 1: Direct Sales Outreach
1c9a50cd,Leisure,small,US,unattributed,0.0,0.0,44406.8,44406.8,29,0,1,0,Tier 1: Direct Sales Outreach
181238c7,Digital goods,small,US,unattributed,0.0,0.0,621304.5700000001,44378.89785714286,38,0,1,0,Tier 1: Direct Sales Outreach
687c2232,Business services,small,US,unattributed,0.0,0.0,175753.28999999998,43938.322499999995,16,1,1,0,Tier 1: Direct Sales Outreach
af42637e,Software,small,US,unattributed,0.0,0.0,612658.02,43761.287142857145,14,0,1,0,Tier 1: Direct Sales Outreach
1d25d109,Others,small,US,unattributed,0.0,0.0,643152.6500000001,42876.843333333345,28,0,1,0,Tier 1: Direct Sales Outreach
f41c9397,Clothing & accessory,small,US,unattributed,0.0,0.0,593038.8200000001,42359.91571428572,53,0,1,0,Tier 1: Direct Sales Outreach
09f5b6da,Ticketing & events,small,US,unattributed,0.0,0.0,126625.5,42208.5,32,0,1,0,Tier 1: Direct Sales Outreach
e45d3e44,"Religion, politics & other memberships",large,US,unattributed,0.0,0.0,587878.0,41991.28571428572,86,0,1,0,Tier 1: Direct Sales Outreach
8f01f492,Automotive parts and repair/service shops,small,US,unattributed,0.0,0.0,419622.56,41962.256,64,0,1,0,Tier 1: Direct Sales Outreach
b55e3819,Others,small,US,unattributed,0.0,0.0,455700.08999999997,41427.28090909091,17,0,1,0,Tier 1: Direct Sales Outreach
fad9cfad,Cosmetics,large,US,unattributed,0.0,0.0,205754.0,41150.8,6,0,1,0,Tier 1: Direct Sales Outreach
6b594237,Personal services,small,US,unattributed,0.0,0.0,405423.0,40542.3,60,1,1,0,Tier 1: Direct Sales Outreach
c107e139,Business services,small,CH,checkout,606697.2400000001,0.0,606697.2400000001,40446.48266666667,33,1,0,0,Tier 1: Direct Sales Outreach
91006faf,Grocery & food stores,small,US,unattributed,0.0,0.0,605679.5700000001,40378.638000000006,21,0,1,0,Tier 1: Direct Sales Outreach
48e35c09,Art & photography,small,US,unattributed,0.0,0.0,601087.35,40072.49,42,0,1,0,Tier 1: Direct Sales Outreach
b37646ea,Education,small,IE,paylink,104887.98000000001,406561.12,599788.88,39985.92533333333,11,0,0,1,Tier 1: Direct Sales Outreach
fe121b51,Digital goods,small,US,checkout,592742.5,0.0,599582.5,39972.166666666664,17,0,1,0,Tier 1: Direct Sales Outreach
ebf7cacc,Business services,small,GB,unattributed,0.0,591.3,479638.2499999999,39969.85416666666,21,1,0,0,Tier 1: Direct Sales Outreach
0a573a1e,Healthcare,small,US,unattributed,0.0,0.0,552230.0,39445.0,33,0,1,0,Tier 1: Direct Sales Outreach
bb4a8f08,Software,small,US,unattributed,0.0,0.0,391960.0,39196.0,12,0,1,0,Tier 1: Direct Sales Outreach
ccb6c7af,Food & drink,small,US,unattributed,0.0,0.0,545513.3500000001,38965.23928571429,11,0,1,0,Tier 1: Direct Sales Outreach
5315958b,Clothing & accessory,small,US,unattributed,0.0,0.0,309611.0,38701.375,13,0,1,0,Tier 1: Direct Sales Outreach
1913dfdb,Personal services,small,IT,unattributed,0.0,142.22,579535.4099999999,38635.693999999996,31,1,0,0,Tier 1: Direct Sales Outreach
92baf305,"Medical services, drugs, testing labs & equipment medium",medium,US,unattributed,0.0,0.0,565912.14,37727.476,61,0,1,0,Tier 1: Direct Sales Outreach
9ed23330,"Religion, politics & other memberships",medium,US,unattributed,0.0,0.0,301429.0,37678.625,8,0,1,0,Tier 1: Direct Sales Outreach
8b3a0410,Food & drink,small,US,unattributed,0.0,6213.12,519260.3300000001,37090.02357142857,13,0,1,0,Tier 1: Direct Sales Outreach
5d83fb15,Grocery & food stores,small,US,unattributed,0.0,0.0,551462.4800000001,36764.16533333334,46,0,1,0,Tier 1: Direct Sales Outreach
de2c8c26,Furnishing,small,US,unattributed,0.0,0.0,514481.04000000004,36748.64571428572,11,0,1,0,Tier 1: Direct Sales Outreach
2cc52cbd,Merchandise,small,US,unattributed,0.0,0.0,548853.5300000001,36590.235333333345,75,0,1,0,Tier 1: Direct Sales Outreach
8dc22512,Personal services,small,US,unattributed,0.0,0.0,548571.2300000001,36571.41533333334,26,1,1,0,Tier 1: Direct Sales Outreach
d6aeeaa0,Rentals,small,US,unattributed,61267.51000000001,0.0,510646.8300000001,36474.77357142857,25,0,1,0,Tier 1: Direct Sales Outreach
8ef087ee,Software,small,US,unattributed,0.0,0.0,544702.31,36313.48733333334,31,0,1,0,Tier 1: Direct Sales Outreach
c3b67d23,Food & drink,small,US,unattributed,0.0,0.0,288985.27,36123.15875,15,0,1,0,Tier 1: Direct Sales Outreach
8ce4a2d1,Others,small,US,unattributed,0.0,0.0,500561.0900000001,35754.36357142858,21,0,1,0,Tier 1: Direct Sales Outreach
c777d011,Personal services,small,GB,unattributed,0.0,0.0,428455.49,35704.62416666667,4,1,0,0,Tier 1: Direct Sales Outreach
15821652,Ticketing & events,small,US,unattributed,0.0,0.0,35699.0,35699.0,2,0,1,0,Tier 1: Direct Sales Outreach
aa5df6ff,Travel & lodging,small,US,unattributed,0.0,0.0,70458.0,35229.0,8,0,1,0,Tier 1: Direct Sales Outreach
505475d0,Merchandise,medium,US,unattributed,0.0,0.0,490971.32,35069.38,9,0,1,0,Tier 1: Direct Sales Outreach
109b29cf,"Religion, politics & other memberships",medium,US,unattributed,0.0,0.0,523900.0,34926.666666666664,16,0,1,0,Tier 1: Direct Sales Outreach
ce7bee24,Personal services,small,IE,unattributed,0.0,0.0,278734.82000000007,34841.85250000001,22,1,0,0,Tier 1: Direct Sales Outreach
c06fc209,Business services,small,US,unattributed,0.0,0.0,485965.56000000006,34711.82571428572,22,1,1,0,Tier 1: Direct Sales Outreach
832508b1,Education,medium,US,unattributed,0.0,0.0,240937.0,34419.57142857143,53,0,1,0,Tier 1: Direct Sales Outreach
6b1ed176,Business services,small,US,unattributed,0.0,0.0,411387.95,34282.32916666667,19,1,1,0,Tier 1: Direct Sales Outreach
5c95e979,Business services,medium,CA,unattributed,0.0,0.0,513945.24999999994,34263.01666666666,17,1,0,0,Tier 1: Direct Sales Outreach
385a9e45,Software,medium,US,unattributed,0.0,0.0,444319.68999999994,34178.437692307685,5,0,1,0,Tier 1: Direct Sales Outreach
499adc62,Business services,small,US,unattributed,0.0,0.0,477934.05000000005,34138.14642857143,46,1,1,0,Tier 1: Direct Sales Outreach
e371e42c,Personal services,small,US,unattributed,0.0,0.0,335081.66000000003,33508.166000000005,4,1,1,0,Tier 1: Direct Sales Outreach
94a80caf,"Medical services, drugs, testing labs & equipment medium",small,US,unattributed,0.0,0.0,502514.2900000001,33500.95266666667,77,0,1,0,Tier 1: Direct Sales Outreach
0bbd3a86,Clothing & accessory,small,US,unattributed,0.0,0.0,201000.0,33500.0,10,0,1,0,Tier 1: Direct Sales Outreach
fc425988,Business services,small,US,unattributed,0.0,0.0,461405.28,32957.520000000004,6,1,1,0,Tier 1: Direct Sales Outreach
930fcdbe,Clothing & accessory,medium,US,unattributed,0.0,0.0,460663.57000000007,32904.54071428572,58,0,1,0,Tier 1: Direct Sales Outreach
b1f2d418,Digital goods,small,US,unattributed,0.0,0.0,163650.0,32730.0,38,0,1,0,Tier 1: Direct Sales Outreach
c1e9b985,Grocery & food stores,small,US,unattributed,0.0,0.0,457982.4200000001,32713.030000000006,14,0,1,0,Tier 1: Direct Sales Outreach
5757699f,Others,small,US,unattributed,0.0,0.0,488519.89,32567.99266666667,18,0,1,0,Tier 1: Direct Sales Outreach
27782163,Software,small,US,unattributed,0.0,0.0,486274.1099999999,32418.273999999994,65,0,1,0,Tier 1: Direct Sales Outreach
7ff9d231,Business services,medium,AU,unattributed,0.0,0.0,452344.71,32310.33642857143,44,1,0,0,Tier 1: Direct Sales Outreach
51b4841b,Business services,large,US,checkout,451750.0,0.0,451750.0,32267.85714285714,12,1,1,0,Tier 1: Direct Sales Outreach
3aec639a,Business services,small,US,unattributed,0.0,0.0,483466.30999999994,32231.08733333333,19,1,1,0,Tier 1: Direct Sales Outreach
66f2a92e,Travel & lodging,small,US,unattributed,0.0,8926.5,418007.93,32154.456153846153,5,0,1,0,Tier 1: Direct Sales Outreach
4725679,Charity,small,US,unattributed,0.0,0.0,289013.63,32112.625555555554,75,0,1,0,Tier 1: Direct Sales Outreach
35b7957a,Digital goods,small,JP,unattributed,0.0,0.0,480637.70000000007,32042.51333333334,11,0,1,0,Tier 1: Direct Sales Outreach
b50809ba,Software,small,US,checkout,224265.0,0.0,224265.0,32037.85714285714,53,0,1,0,Tier 1: Direct Sales Outreach
c7bd19d1,Digital goods,small,BR,paylink,59024.0,386000.0,445034.0,31788.14285714286,15,0,0,1,Tier 1: Direct Sales Outreach
45471b5b,Business services,small,US,unattributed,0.0,0.0,285721.95999999996,31746.88444444444,11,1,1,0,Tier 1: Direct Sales Outreach
ba3707c5,Business services,small,US,unattributed,53100.0,0.0,190262.0,31710.333333333332,15,1,1,0,Tier 1: Direct Sales Outreach
6d081a44,Personal services,small,GB,unattributed,0.0,0.0,474855.15,31657.010000000002,27,1,0,0,Tier 1: Direct Sales Outreach
d261937b,Business services,small,CA,unattributed,0.0,0.0,473679.35,31578.623333333333,103,1,0,0,Tier 1: Direct Sales Outreach
0ddf637c,"Medical services, drugs, testing labs & equipment medium",small,US,unattributed,0.0,0.0,441981.38,31570.09857142857,18,0,1,0,Tier 1: Direct Sales Outreach
7d2065ad,Electronics,small,US,unattributed,0.0,0.0,441515.25,31536.803571428572,90,0,1,0,Tier 1: Direct Sales Outreach
19480fee,Personal services,small,IT,unattributed,0.0,0.0,470112.14,31340.809333333335,44,1,0,0,Tier 1: Direct Sales Outreach
109f25b7,Others,small,US,unattributed,0.0,0.0,469840.22,31322.68133333333,45,0,1,0,Tier 1: Direct Sales Outreach
72dca5b3,Software,small,US,unattributed,0.0,0.0,468418.15,31227.876666666667,49,0,1,0,Tier 1: Direct Sales Outreach
61ffab71,Charity,small,US,unattributed,0.0,0.0,62255.0,31127.5,67,0,1,0,Tier 1: Direct Sales Outreach
8a9bae55,Business services,medium,CH,checkout,292816.9,0.0,373106.77,31092.230833333335,4,1,0,0,Tier 1: Direct Sales Outreach
1ced0b8b,Education,small,US,unattributed,0.0,0.0,215823.1,30831.87142857143,72,0,1,0,Tier 1: Direct Sales Outreach
6d279195,Leisure,small,US,unattributed,0.0,0.0,429513.82,30679.558571428573,31,0,1,0,Tier 1: Direct Sales Outreach
20a75b68,Digital goods,small,US,unattributed,0.0,0.0,459918.94,30661.262666666666,28,0,1,0,Tier 1: Direct Sales Outreach
33a1d4c1,Grocery & food stores,small,US,unattributed,0.0,0.0,244433.0,30554.125,3,0,1,0,Tier 1: Direct Sales Outreach
8bfffa7c,Merchandise,small,US,unattributed,0.0,0.0,365885.74000000005,30490.478333333336,26,0,1,0,Tier 1: Direct Sales Outreach
fe4fa01f,Clothing & accessory,medium,US,unattributed,0.0,0.0,243337.36999999997,30417.171249999996,5,0,1,0,Tier 1: Direct Sales Outreach
b14eced7,Construction,small,US,unattributed,0.0,0.0,456201.63,30413.442,89,0,1,0,Tier 1: Direct Sales Outreach
d3ed6da5,Business services,small,US,unattributed,0.0,0.0,91050.3,30350.100000000002,33,1,1,0,Tier 1: Direct Sales Outreach
f8863bf3,Others,small,US,unattributed,0.0,0.0,212100.0,30300.0,30,0,1,0,Tier 1: Direct Sales Outreach
de777c35,Food & drink,small,US,unattributed,0.0,0.0,453107.38,30207.158666666666,20,0,1,0,Tier 1: Direct Sales Outreach
0b249147,Business services,small,HK,unattributed,0.0,0.0,391317.29999999993,30101.330769230764,49,1,0,0,Tier 1: Direct Sales Outreach
fb235f73,Furnishing,small,US,unattributed,0.0,0.0,360631.01,30052.584166666667,14,0,1,0,Tier 1: Direct Sales Outreach
590d58a6,Charity,small,US,unattributed,0.0,0.0,450115.9700000001,30007.73133333334,42,0,1,0,Tier 1: Direct Sales Outreach
c5f217dc,Charity,small,US,unattributed,0.0,0.0,30000.0,30000.0,6,0,1,0,Tier 1: Direct Sales Outreach
45e69f07,Business services,small,US,unattributed,0.0,0.0,449761.98,29984.131999999998,52,1,1,0,Tier 1: Direct Sales Outreach
e0a7abc2,Business services,small,US,paylink,0.0,119928.0,119928.0,29982.0,5,1,1,1,Tier 1: Direct Sales Outreach
c857ac1c,Personal services,small,GB,unattributed,0.0,0.0,449209.58,29947.305333333334,12,1,0,0,Tier 1: Direct Sales Outreach
40e64501,Specialty retail,small,US,unattributed,0.0,0.0,299430.73,29943.072999999997,2,0,1,0,Tier 1: Direct Sales Outreach
7641e2c7,Business services,small,GB,unattributed,0.0,0.0,445824.2899999999,29721.61933333333,49,1,0,0,Tier 1: Direct Sales Outreach
044c26d7,Merchandise,small,US,unattributed,0.0,0.0,439618.2900000001,29307.886000000006,22,0,1,0,Tier 1: Direct Sales Outreach
817fe657,Personal services,small,IE,unattributed,0.0,0.0,404760.28,28911.448571428573,37,1,0,0,Tier 1: Direct Sales Outreach
377a37fa,Software,small,US,unattributed,0.0,0.0,370276.82999999996,28482.833076923074,5,0,1,0,Tier 1: Direct Sales Outreach
18175fdf,Business services,small,IT,unattributed,0.0,0.0,368752.78,28365.598461538462,19,1,0,0,Tier 1: Direct Sales Outreach
2e035576,Travel & lodging,small,US,unattributed,0.0,0.0,396809.48,28343.534285714286,76,0,1,0,Tier 1: Direct Sales Outreach
79bf97c0,Personal services,small,US,unattributed,0.0,0.0,311651.51,28331.955454545456,37,1,1,0,Tier 1: Direct Sales Outreach
690b33ec,Grocery & food stores,small,US,unattributed,0.0,0.0,394351.94,28167.995714285713,13,0,1,0,Tier 1: Direct Sales Outreach
c9b2b1c8,Others,small,US,unattributed,0.0,0.0,422519.88,28167.992000000002,7,0,1,0,Tier 1: Direct Sales Outreach
2a2ce77a,Software,small,US,unattributed,0.0,0.0,394226.50999999995,28159.036428571424,51,0,1,0,Tier 1: Direct Sales Outreach
f6160dc3,Merchandise,small,US,unattributed,0.0,0.0,392460.3400000001,28032.881428571436,45,0,1,0,Tier 1: Direct Sales Outreach
355a60a0,Personal services,small,SG,unattributed,0.0,0.0,414124.01,27608.267333333333,23,1,0,0,Tier 1: Direct Sales Outreach
23e01e3d,Others,small,US,unattributed,0.0,0.0,193168.0,27595.428571428572,11,0,1,0,Tier 1: Direct Sales Outreach
eea1459e,Personal services,small,GB,unattributed,0.0,0.0,413055.93,27537.061999999998,26,1,0,0,Tier 1: Direct Sales Outreach
022a82ae,Business services,small,US,unattributed,0.0,0.0,384468.51,27462.036428571428,18,1,1,0,Tier 1: Direct Sales Outreach
